Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,List Price,Last Update Date,Plan Universal ID,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAfPc000001F5I9KAK,Parkview Village,D.R. Horton,"D.R. Horton, Inc.",Active,,,Greensboro,3,2.50,2,2,1893,284900,5/25/2026,aAaPc000000oir2KAA,Non Active Adult,46140,Cumberland,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77823,-85.93275
aAf3x000001QYOLCA4,Trescott Overlook,Drees Homes,,Active,,,DAWSON,3,2.00,1,3,1986,455900,5/18/2026,aAaPc000001IZJ3KAO,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Plainfield Community Sch Corp,Clarks Creek Elementary,5,Plainfield Com Middle School,8,Plainfield High School,9,,39.67444,-86.40719
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Juniper,3,2.50,2,2,1880,295995,5/28/2026,aAa3x000000Yi6fCAC,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAf3x000001Ye57CAC,Kimblewick/Belmont,Del Webb,PulteGroup Inc.,Active,,,Prosperity,2,2.00,1,2,1646,435990,5/13/2026,aAa3x000000cWSlCAM,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAfPc000000AgnZKAS,Parks at Decatur Estates,D.R. Horton,"D.R. Horton, Inc.",Active,,,Holcombe,4,2.50,2,2,2356,380900,5/7/2026,aAaPc000000EAdpKAG,Non Active Adult,46113,Camby,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,West Newton Elementary School,5,Decatur Middle School,3,Decatur Central High School,3,,39.63346,-86.29415
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Camden,2,2.00,1,0,1859,428990,4/30/2026,aAaPc000000HJ9jKAG,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAf3x000001WTvqCAG,Atwater/ Duplexes,Olthof Homes,,Active,,,Brighton (Paired Villas),2,2.00,1,2,1532,309700,5/23/2026,aAaPc000000KQpZKAW,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAfPc0000011OVyKAM,Forest Hill,Ryan Homes,NVR Inc.,Active,,,Wexford,3,2.50,3,2,1677,289990,5/4/2026,aAaPc000000cFFlKAM,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Cardinal Elementary School,8,Brownsburg West Middle School,8,Brownsburg High School,10,,39.85645,-86.38840
aAf3x000001WYwsCAG,Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Muncie,3,2.00,1,2,1818,368900,5/29/2026,aAaPc0000019dhzKAA,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00540,-86.34623
aAf3x000001WYtoCAG,Midland,Estridge Homes,,Active,,,The Coleman,4,2.50,2,2,3195,976900,5/7/2026,aAaPc000000WdwbKAC,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03976,-86.18435
aAfPc0000016Bt3KAE,Union Woodlands,Lennar,,Active,,,Patoka,3,3.00,1,3,2308,606995,4/27/2026,aAaPc0000013XDYKA2,Non Active Adult,46077,Zionsville,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Zionsville Community Schools,Zionsville Middle School; Union Elementary School,9; 8,Zionsville Middle School,9,Zionsville Community High School,10,,40.00931,-86.25374
aAf3x000001Wf1qCAC,Williams Run,Joyner Homes,,Active,,,Dawson,3,2.00,1,2,1937,324900,4/27/2026,aAa3x000000UJHcCAO,Non Active Adult,46140,Greenfield,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.80744,-85.74553
aAfPc000001r4ZhKAI,East Street Towns,Lennar,,Active,,,Meridian III,3,2.50,3,2,2063,419995,5/12/2026,aAaPc000000zdzhKAA,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05821,-86.12448
aAfPc000001cqD8KAI,Northwest Fortville/Ph 2,Ryan Homes,NVR Inc.,Active,,,Hudson with Finished Rec Room,4,2.50,2,2,3571,439990,3/25/2026,aAaPc000001DxjFKAS,Non Active Adult,46040,Fortville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Fortville Elementary School,7,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.94162,-85.86027
aAf3x000001QegiCAC,Oakdale,Pulte Homes,PulteGroup Inc.,Active,,,Westchester,4,2.50,2,2,3300,454990,5/5/2026,aAaPc000000BDKeKAO,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Eagle Elementary School,10,Brownsburg West Middle School,8,Brownsburg High School,10,,39.86610,-86.38409
aAf3x000001WoRWCA0,Hickory Run,M/I Homes,,Active,,,Drake,4,2.50,2,3,2884,409990,5/18/2026,aAaPc0000018rMuKAI,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.68048,-85.99215
aAf3x000001WYtoCAG,Midland,Estridge Homes,,Active,,,The Carlisle,4,2.50,2,2,3235,982900,5/7/2026,aAaPc000000j5UzKAI,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03976,-86.18435
aAfPc000001tIADKA2,Emerald Preserve,Fischer Homes,,Active,,,Magnolia,3,2.00,1,0,1621,380990,5/16/2026,aAaPc0000016SXJKA2,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.69260,-85.99509
aAfPc000000ziSLKAY,Flora/Duet TH,Onyx+East,,Upcoming,,,Brixton,3,2.50,2,2,2327,624900,5/15/2026,aAaPc000000bzCbKAI,Non Active Adult,46290,Carmel,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Carmel Clay Schools,Towne Meadow Elementary School,9,Creekside Middle School,10,Carmel High School,10,,39.93223,-86.16525
aAf3x000001WVQKCA4,Colere/TH,Onyx+East,,Active,,,Colere Riley,2,2.50,4,2,2081,500000,4/25/2026,aAa3x000000U2SmCAK,Non Active Adult,46203,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.75991,-86.13602
aAfPc000001gSKzKAM,Langdon Crossing,Arbor Homes,Clayton Properties Group,Active,,,Spruce,4,2.50,2,2,2343,330995,3/12/2026,aAaPc0000015fDwKAI,Non Active Adult,46030,Arcadia,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Heights School Corp,Hamilton Heights Middle School; Hamilton Heights Elementary School,8; 6,Hamilton Heights Middle School,8,Hamilton Heights High School,8,,40.16554,-86.02772
aAf3x000001WeIxCAK,Silver Stream,Arbor Homes,Clayton Properties Group,Active,,,Ironwood,3,2.50,2,2,1963,283995,5/21/2026,aAa3x000000YjnmCAC,Non Active Adult,46235,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Lawrence Township,Indian Creek Elementary School,4,Fall Creek Valley Middle School,5,Lawrence North High School,5,,39.84161,-85.98043
aAfPc0000011RtdKAE,Countryside Estates,Ryan Homes,NVR Inc.,Active,,,Ashbrooke,3,2.00,1,2,1714,374990,5/7/2026,aAaPc000000c50HKAQ,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Maple Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77736,-86.38764
aAfPc000001r4ZhKAI,East Street Towns,Lennar,,Active,,,Foxhall,3,3.50,3,2,2346,419995,5/12/2026,aAaPc000000zdzgKAA,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05821,-86.12448
aAfPc00000163QrKAI,Oberlin/Simplicity,Taylor Morrison,,Active,,,Simplicity 1610,4,2.00,1,2,1610,321000,5/6/2026,aAaPc000001FXymKAG,Non Active Adult,46113,Camby,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,West Newton Elementary School,5,Decatur Middle School,3,Decatur Central High School,3,,39.65344,-86.31662
aAfPc000001lg6TKAQ,Grey Hawk,Lennar,,Active,,,Seabrook,3,3.00,1,2,2225,536995,5/28/2026,aAaPc000000zdznKAA,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Plainfield Community Sch Corp,Van Buren Elementary School,8,Plainfield Com Middle School,8,Plainfield High School,9,,39.71743,-86.36907
aAf3x000001WdR1CAK,Grantham,David Weekley Homes,,Active,,,Taswell,3,2.00,1,3,2087,557990,4/14/2026,aAaPc000000oG3xKAE,Non Active Adult,46038,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Riverside Intermediate School; New Britton Elementary School,10; 7,Riverside Jr High,8,Fishers High School,10,,39.96160,-86.01752
aAf3x000001YafaCAC,Heron Creek,Arbor Homes,Clayton Properties Group,Active,,,Palmetto,4,2.50,2,2,2580,329995,5/10/2026,aAa3x000000YimbCAC,Non Active Adult,46140,Greenfield,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Mt Comfort Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.80734,-85.92481
aAfPc000001cqD8KAI,Northwest Fortville/Ph 2,Ryan Homes,NVR Inc.,Active,,,Palladio Ranch with Finished Rec Room,3,2.00,1,2,3055,419990,3/25/2026,aAaPc000001DxhdKAC,Non Active Adult,46040,Fortville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Fortville Elementary School,7,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.94162,-85.86027
aAfPc000001lV4gKAE,Aspen Trace,Pulte Homes,PulteGroup Inc.,Active,,,Greenfield,4,2.50,2,2,3021,426990,5/14/2026,aAaPc000001AHpAKAW,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.78194,-86.38136
aAfPc000001j1PBKAY,Ravinia/Venture,Lennar,,Active,,,Jasper,5,3.00,2,3,2578,476995,5/19/2026,aAaPc000000zdzZKAQ,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.02861,-86.19191
aAfPc0000016BkzKAE,Noble West Townhomes,Lennar,,Upcoming,,,Talbott,3,2.50,3,2,2310,,5/13/2026,aAaPc000001DdnlKAC,Non Active Adult,46033,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.00584,-86.06971
aAfPc000001dpN3KAI,Nickel Row,Onyx+East,,Active,,,Jackson on the Trail,2,2.50,4,2,2317,669900,5/25/2026,aAaPc0000016wOvKAI,Non Active Adult,46038,Fischers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Riverside Intermediate School; Fishers Elementary School,10; 8,Riverside Jr High,8,Fishers High School,10,,39.95304,-86.02074
aAfPc000001gMOrKAM,Midelton/Arrival,Arbor Homes,Clayton Properties Group,Active,,,Berlin,3,2.00,3,2,1964,254995,5/7/2026,aAaPc000001E0bnKAC,Non Active Adult,46235,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Lawrence Township,Winding Ridge Elementary School,3,Belzer Middle School,3,Lawrence Central High School,3,,39.84089,-85.96899
aAfPc000000iAOuKAM,Retreat at Morse,Beazer Homes,,Active,,,Tuscany,3,2.00,2,2,1974,369990,5/29/2026,aAaPc000000YvlZKAS,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.07285,-86.03676
aAf3x000001WmjKCAS,Sagebrook West/SF,M/I Homes,,Active,,,Ainsley II Slab,4,2.50,2,2,3141,439990,3/30/2026,aAa3x000000UpY6CAK,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.69289,-85.97854
aAfPc000001yvnlKAA,Wood Wind Landing,Fischer Homes,,Active,,,Rhodes,4,2.50,2,2,3532,798990,5/19/2026,aAaPc000001FiGwKAK,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.02774,-86.19140
aAfPc0000016BkzKAE,Noble West Townhomes,Lennar,,Upcoming,,,Madison,2,2.50,3,2,2073,,5/13/2026,aAaPc000001Ddm9KAC,Non Active Adult,46033,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Noble Crossing Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.00584,-86.06971
aAf3x000001WrRNCA0,Grassy Creek South,Arbor Homes,Clayton Properties Group,Active,,,Bradford,3,2.00,1,0,1613,260995,5/12/2026,aAa3x000000YSyjCAG,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Warren Township,Creston Middle School; Grassy Creek Elementary School,4; 3,Creston Middle School,4,Warren Central High School,2,,39.74331,-85.97090
aAfPc000000zkifKAA,Bo-Mar Estates/ TH,Olthof Homes,,Active,,,Adler,3,1.50,2,2,1415,281770,5/25/2026,aAaPc000000O4bxKAC,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Cedar Elementary School; Avon Intermediate School West,7; 7,Avon Middle School South,10,Avon High School,10,,39.72793,-86.36178
aAfPc000000dqrZKAQ,Timbers Venture,Lennar,,Active,,,Broadmoor,4,2.50,2,2,2011,403995,5/25/2026,aAaPc000000CUFMKA4,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.06832,-86.06257
aAf3x000001Qh4yCAC,Scottsdale Estates,Arbor Homes,Clayton Properties Group,Active,,,Juniper,4,2.50,2,2,1760,325995,5/21/2026,aAaPc00000087XYKAY,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Pleasant Crossing Elementary,7,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.55660,-86.14305
aAf3x000001QYqPCAW,Auburn Ridge,M/I Homes,,Active,,,Columbia Basement,4,2.50,2,2,2878,545990,5/8/2026,aAaPc000000Egb9KAC,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,White Lick Elementary School,8,Brownsburg West Middle School,8,Brownsburg High School,10,,39.83231,-86.42558
aAf3x000001YgzhCAC,Sunrise Lake,Bridgenorth Homes,,Active,,,Newport,3,2.50,2,2,2338,363490,4/29/2026,aAa3x000000grr3CAA,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.73229,-85.88604
aAfPc000000zkkHKAQ,Bo-Mar Estates/ Duet TH,Olthof Homes,,Active,,,Quincey,2,2.00,1,2,1429,317800,5/23/2026,aAaPc000000P3kHKAS,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Cedar Elementary School; Avon Intermediate School West,7; 7,Avon Middle School South,10,Avon High School,10,,39.72793,-86.36178
aAf3x000000UOUyCAO,Bridle Oaks,Pulte Homes,PulteGroup Inc.,Active,,,Mercer,4,2.50,2,2,2605,387990,5/7/2026,aAa3x000000TqXuCAK,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.99164,-86.34494
aAfPc000001lV4gKAE,Aspen Trace,Pulte Homes,PulteGroup Inc.,Active,,,Prospect,4,2.50,2,2,2587,394990,5/14/2026,aAaPc0000017V89KAE,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.78194,-86.38136
aAfPc000000PyH7KAK,Harbor at Grand Park Village,Beazer Homes,,Active,,,Milan,3,2.00,1,2,1764,352990,5/25/2026,aAaPc000000EldRKAS,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05416,-86.15546
aAfPc000000bGErKAM,Parkside at Finch Creek/Landings,Pulte Homes,PulteGroup Inc.,Active,,,Continental,4,2.50,2,2,3008,429990,5/16/2026,aAaPc0000013g0XKAQ,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.03075,-85.93807
aAfPc000001lqsDKAQ,Pheasant Grove,Ryan Homes,NVR Inc.,Active,,,Aruba Bay,2,2.00,1,2,1153,266990,5/29/2026,aAaPc0000012pXJKAY,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.74807,-86.55825
aAfPc0000011TPBKA2,Angilee Gardens,D.R. Horton,"D.R. Horton, Inc.",Active,,,Lyndhurst,4,2.50,2,2,2904,425900,3/19/2026,aAaPc000001CWA1KAO,Non Active Adult,46052,Lebanon,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Central Elementary School,9,Lebanon Middle School,5,Lebanon Senior High School,9,,40.07566,-86.46148
aAfPc000001yvnlKAA,Wood Wind Landing,Fischer Homes,,Active,,,Huxley,4,2.50,2,0,3180,769990,5/19/2026,aAaPc000001FiGyKAK,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.02774,-86.19140
aAf2T000001MiySSAS,Briar Creek Ranches,Ryan Homes,NVR Inc.,Active,,,Aruba Bay,2,2.00,1,2,1153,266990,5/9/2026,aAaPc000000VBiLKAW,Non Active Adult,46184,Whiteland,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54723,-86.09546
aAf3x000001Qev2CAC,Centre Place/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Aria II,3,2.00,1,2,1601,317900,5/29/2026,aAaPc0000019diAKAQ,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Sheridan Community Schools,Sheridan Elementary School,7,Sheridan Middle School,8,Sheridan High School,8,,40.14310,-86.21876
aAfPc000001iOMMKA2,Bridle Oaks South,Arbor Homes,Clayton Properties Group,Active,,,Empress,5,2.50,2,2,3198,361995,5/28/2026,aAaPc0000018eT8KAI,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.98791,-86.34573
aAf3x000001WYwsCAG,Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Chatham,4,2.00,1,2,1771,358900,5/29/2026,aAaPc000000EgbZKAS,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00540,-86.34623
